property_id,name,district,price,beds,baths,area,build_time,location,time_to_school,distance_to_mrt,latitude,longitude,public_facilities,facility_type,costScore,commuteScore,neighborhoodScore,device_id,dwell_time,favorite,update_time
35,108 Ang Mo Kio Avenue 4,Ang Mo Kio South,1300,1,0,150,1978,108 Ang Mo Kio Avenue 4,86,350,1.37096635222625,103.838201940326,"[{'Ang Mo Kio Ave 4 Blk 160/162 (Mayflower Market)': '408'}, {'Ang Mo Kio Public Library': '923'}, {'MAYFLOWER CRESCENT PG': '244'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '389'}]",HDB,0.76,0.36,0.97,device_73,92.11,True,2025-10-28 03:26:51.157857+00:00
10,2A Geylang Serai,Geylang,3800,1,1,1033,2010,2A Geylang Serai,82,750,1.31699648623217,103.897748935672,"[{'Geylang Serai Market': '60'}, {'Geylang East Public Library': '1326'}, {'JOO CHIAT TERRACE PK': '524'}, {'EN FROZEN PTE LTD': '39'}]",HDB,0.0,0.4,0.62,device_73,48.25,False,2025-10-28 03:28:01.930800+00:00
53,"The Plaza, 7500A Beach Road",Rochor,1600,1,0,320,1979,7500A Beach Road,72,490,1.29945374471428,103.860070222609,"[{'Golden Mile Food Centre': '588'}, {'Central Arts Library': '661'}, {'KAMPONG GLAM PK': '464'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '482'}]",Apartment,0.66,0.49,0.63,device_73,67.69,True,2025-10-28 03:29:31.181294+00:00
40,473D Upper Serangoon Crescent,Hougang,900,1,0,100,2016,473D Upper Serangoon Crescent,107,1060,1.37667371760412,103.901954069082,"[{'Buangkok Hawker Centre': '1241'}, {'Cheng San Public Library': '1016'}, {'PUNGGOL PK': '369'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '212'}]",HDB,0.88,0.17,0.81,device_73,59.13,False,2025-10-28 03:30:59.075998+00:00
163,The Sunny Spring,Geylang,1100,1,0,80,1998,50 Lorong 40 Geylang,83,640,1.31219203070087,103.889464697147,"[{'Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall)': '596'}, {'Geylang East Public Library': '707'}, {'LORONG 40 GEYLANG PG': '159'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '239'}]",Apartment,0.96,0.55,0.54,device_74,84.32,False,2025-10-28 03:24:09.155528+00:00
356,Common Room (HDB) for Rent in 2D Geylang Serai,Geylang,1200,1,0,120,2011,2D Geylang Serai 406002,80,529,1.31757124294126,103.898647745081,"[{'Geylang Serai Market': '103'}, {'Geylang East Public Library': '1425'}, {'JOO CHIAT TERRACE PK': '487'}, {'EN FROZEN PTE LTD': '119'}]",HDB,0.94,0.68,0.54,device_74,83.08,False,2025-10-28 03:26:01.221036+00:00
353,"Leville Isuites, 3 Bed Condo",Marine Parade,5500,3,2,1056,2015,28 Ceylon Road,88,524,1.30611641186974,103.903063201898,"[{'Dunman Food Centre': '390'}, {'Marine Parade Public Library': '725'}, {'HAIG WALK (GEYLANG RD-DUNMAN RD)': '262'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '238'}]",Condo,0.41,0.32,0.92,device_74,54.27,False,2025-10-28 03:27:11.611026+00:00
113,Cosy Family Home with Pool Near Australian American French School,Woodleigh,8500,5,3,2850,,Wolskel Road,82,790,1.34715994978986,103.869146926977,"[{'Woodleigh Village Hawker Centre': '875'}, {'Serangoon Public Library': '524'}, {'JLN RIANG PG': '194'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '492'}]",Landed,0.04,0.59,1.0,device_74,11.2,False,2025-10-28 03:28:01.523620+00:00
332,"Terrace View, 3 Bed Apartment (Condo)",Marine Parade,5900,3,2,1334,,362 Onan Road,88,495,1.30626143546694,103.903455164493,"[{'Dunman Food Centre': '393'}, {'Marine Parade Public Library': '686'}, {'HAIG WALK (GEYLANG RD-DUNMAN RD)': '303'}, {'TANESEI RETAILING PTE. LTD.': '207'}]",Condo,0.36,0.32,0.92,device_74,43.54,True,2025-10-28 03:29:23.044801+00:00
26,122 Potong Pasir Avenue 1,Woodleigh,1200,1,0,110,1983,122 Potong Pasir Avenue 1,84,660,1.3349317199816,103.866124988651,"[{'Woodleigh Village Hawker Centre': '847'}, {'Toa Payoh Public Library': '1692'}, {'GREENWAY SOUTH': '661'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '283'}]",HDB,0.94,0.5,1.0,device_74,49.02,False,2025-10-28 03:30:43.014015+00:00
385,Common Room (Condo) for Rent in 11 Joe Chiat Place (A),Geylang,1800,1,0,220,,11 Joo Chiat Place 427744,84,768,1.31342355797981,103.900077016789,"[{'Geylang Serai Market': '420'}, {'Marine Parade Public Library': '1413'}, {'JOO CHIAT TERRACE PK': '210'}, {'THE FOODSPREE PTE LTD': '70'}]",Condo,0.87,0.5,0.54,device_74,25.57,False,2025-10-28 03:31:39.004669+00:00
60,"Tre Residences, 9 Geylang East Avenue 1",Geylang,2150,1,1,200,2018,9 Geylang East Avenue 1,73,300,1.3172278261209,103.885015905304,"[{'Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre)': '439'}, {'Geylang East Public Library': '94'}, {'GEYLANG EAST PK': '582'}, {'ABEDIN TRADING PTE. LTD.': '383'}]",Condo,0.83,1.0,0.54,device_74,90.24,False,2025-10-28 03:33:27.668067+00:00
303,2 Room (2A) HDB for Rent in 40 Circuit Road,Geylang,2100,1,2,484,,40 Circuit Road,84,319,1.32767695905654,103.886264654446,"[{'Circuit Road Blk 80 (80 Circuit Road Market and Food Centre)': '94'}, {'Geylang East Public Library': '1132'}, {'PAYA LEBAR ROAD PARK': '627'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '140'}]",HDB,0.83,0.5,0.54,device_74,25.17,False,2025-10-28 03:34:29.822105+00:00
10,2A Geylang Serai,Geylang,3800,1,1,1033,2010,2A Geylang Serai,82,750,1.31699648623217,103.897748935672,"[{'Geylang Serai Market': '60'}, {'Geylang East Public Library': '1326'}, {'JOO CHIAT TERRACE PK': '524'}, {'EN FROZEN PTE LTD': '39'}]",HDB,0.62,0.59,0.54,device_74,27.89,False,2025-10-28 03:35:25.955315+00:00
167,20 Kim Tian Road,Clementi,951,1,0,70,,20 Kim Tian Road,19,420,1.28475115110845,103.829329856411,"[{'Tiong Bahru Market': '317'}, {'library@chinatown': '1738'}, {'KIM PONG PARK': '136'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '7'}]",Apartment,1.0,0.68,1.0,device_75,30.01,False,2025-10-28 03:23:21.670315+00:00
246,2 Bed Apartment (Condo) for Rent in One Pearl Bank,Bukit Merah East,5800,2,1,700,2024,"One Pearl Bank, 1 Pearl Bank",12,185,1.28296148659589,103.839814598308,"[{""New Market Road Blk 32 (People's Park Food Centre)"": '372'}, {'library@chinatown': '624'}, {""PEARL'S HILL CITY PK"": '209'}, {'WAN SIEW YOONG': '367'}]",Condo,0.91,0.87,0.64,device_75,29.03,True,2025-10-28 03:24:29.338301+00:00
629,4 Room (ASTD) HDB for Rent in 12 Cantonment Close,Bukit Merah East,4100,3,2,607,2002,12 Cantonment Close 080012,17,480,1.27447615957187,103.84007025349,"[{'Tanjong Pagar Plaza Blk 6 (Blk 6 Tanjong Pagar Plaza Market and Food Centre)': '417'}, {'library@chinatown': '1310'}, {'TRAS LINK PK': '468'}, {'PAN PACIFIC INTERNATIONAL HOLDINGS PTE. LTD.': '378'}]",HDB,0.94,0.74,0.64,device_75,28.73,False,2025-10-28 03:25:27.192208+00:00
484,Master Room (HDB) for Rent in 184 Stirling Road,Queenstown,1700,1,1,121,2000,184 Stirling Road 140184,24,224,1.29560954714992,103.804472923985,"[{'Margaret Drive Hawker Centre': '209'}, {'Queenstown Public Library': '362'}, {'CAMP ROAD INTERIM PARK': '1732'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '541'}]",HDB,0.99,0.55,0.72,device_75,47.37,False,2025-10-28 03:26:29.597520+00:00
510,1 Bed Condo for Rent in One Pearl Bank,Bukit Merah East,4680,1,1,560,2024,1 Pearl Bank 169016,12,185,1.28296148659589,103.839814598308,"[{""New Market Road Blk 32 (People's Park Food Centre)"": '372'}, {'library@chinatown': '624'}, {""PEARL'S HILL CITY PK"": '209'}, {'WAN SIEW YOONG': '367'}]",Condo,0.93,0.87,0.64,device_75,48.53,False,2025-10-28 03:27:54.878449+00:00
122,122 Kim Tian Road (A),Clementi,998,1,1,100,1994,122 Kim Tian Road,22,650,1.28339187402842,103.82889400724,"[{'Tiong Bahru Market': '397'}, {'library@chinatown': '1798'}, {'KIM PONG PARK': '96'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '162'}]",HDB,1.0,0.61,1.0,device_75,43.42,True,2025-10-28 03:29:11.436928+00:00
599,3+1 Bed Condo for Rent in Le Hill Condominium,Queenstown,3500,3,2,1238,1999,42 Pasir Panjang Hill 118894,45,377,1.28275382565309,103.785347646917,"[{'Pasir Panjang Food Centre': '1013'}, {'PASIR PANJANG PARK': '470'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '1116'}]",Condo,0.95,0.0,0.0,device_75,8.43,True,2025-10-28 03:29:39.510549+00:00
562,Common Room (Condo) for Rent in Kreta Ayer Conservation Area (B),Bukit Merah East,1450,1,0,110,,15 Temple Street 058562,13,196,1.2824581632332,103.844610458491,"[{'Smith Street Blk 335 (Chinatown Complex Market)': '154'}, {'library@chinatown': '312'}, {'ANN SIANG HILL PK': '228'}, {'HONG HENG SENG': '191'}]",Condo,0.99,0.84,0.64,device_75,16.38,False,2025-10-28 03:30:28.567118+00:00
161,Short-Term Co-Living,Clementi,1800,1,0,86,,near HarbourFront,23,60,1.26347253624101,103.820227174699,"[{'Telok Blangah Rise Blk 36 (Telok Blangah Rise Market)': '1054'}, {'library@harbourfront': '163'}, {'MOUNT FABER PARK': '789'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '158'}]",Apartment,0.98,0.58,1.0,device_75,40.92,False,2025-10-28 03:31:46.759771+00:00
37,942 Tampines Avenue 5,Tampines,950,1,0,150,1988,942 Tampines Avenue 5,38,720,1.34977339661508,103.940622244099,"[{'Hawker Centre @ Our Tampines Hub': '372'}, {'Tampines Regional Library': '395'}, {'SUN PLAZA PK': '1020'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '424'}]",HDB,0.86,0.49,0.81,device_76,11.59,False,2025-10-28 03:23:13.296848+00:00
46,"Parkshore, 201 Tanjong Rhu Road",Rochor,2100,1,1,200,1995,201 Tanjong Rhu Road,32,350,1.29673208730621,103.87063419752,"[{'Golden Mile Food Centre': '1033'}, {'Central Arts Library': '1808'}, {'EAST COAST PARK AREA A': '318'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '820'}]",Condo,0.51,0.61,0.63,device_76,71.73,True,2025-10-28 03:24:45.567597+00:00
19,414 Tampines Street 41 (A),Pasir Ris,1100,1,0,150,1985,414 Tampines Street 41,41,840,1.35981195619451,103.946549508112,"[{'Hawker Centre @ Our Tampines Hub': '1006'}, {'Tampines Regional Library': '1000'}, {'SUN PLAZA PK': '372'}, {'SHENG SIONG SUPERMARKET PTE LTD': '438'}]",HDB,0.82,0.43,0.92,device_76,35.28,False,2025-10-28 03:25:45.758801+00:00
26,122 Potong Pasir Avenue 1,Woodleigh,1200,1,0,110,1983,122 Potong Pasir Avenue 1,25,660,1.3349317199816,103.866124988651,"[{'Woodleigh Village Hawker Centre': '847'}, {'Toa Payoh Public Library': '1692'}, {'GREENWAY SOUTH': '661'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '283'}]",HDB,0.79,0.75,0.95,device_76,65.39,True,2025-10-28 03:27:08.714855+00:00
10,2A Geylang Serai,Geylang,3800,1,1,1033,2010,2A Geylang Serai,26,750,1.31699648623217,103.897748935672,"[{'Geylang Serai Market': '60'}, {'Geylang East Public Library': '1326'}, {'JOO CHIAT TERRACE PK': '524'}, {'EN FROZEN PTE LTD': '39'}]",HDB,0.0,0.73,0.62,device_76,63.69,False,2025-10-28 03:28:37.884370+00:00
49,"Moonstone Residences, 25 Moonstone Lane",Woodleigh,1580,1,0,150,2004,25 Moonstone Lane,25,670,1.32709863575898,103.86606572723,"[{'Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre)': '761'}, {'Toa Payoh Public Library': '1828'}, {""ST MICHAEL'S FC"": '125'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '610'}]",Apartment,0.67,0.75,0.95,device_76,9.82,True,2025-10-28 03:29:25.903195+00:00
30,419 Bukit Batok West Avenue 2,Bukit Batok,688,1,0,100,1986,419 Bukit Batok West Avenue 2,63,1470,1.36194738218146,103.746196377992,"[{'Bukit Batok West Hawker Centre': '852'}, {'Bukit Batok Public Library': '1396'}, {'BUKIT GOMBAK PARK': '906'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '509'}]",HDB,0.94,0.0,0.79,device_76,72.43,False,2025-10-28 03:31:15.080892+00:00
45,"The Blossomvale, 900 Dunearn Road",Bukit Merah West,1200,1,0,100,1999,900 Dunearn Road,28,190,1.33673935083253,103.782820735846,"[{'Bukit Timah Market': '773'}, {'HUA GUAN CRESCENT PG': '250'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '99'}]",Condo,0.79,0.69,0.08,device_76,53.52,False,2025-10-28 03:32:33.140638+00:00
7,106 Bukit Purmei Road,Clementi,1450,1,1,300,1983,106 Bukit Purmei Road,20,1180,1.2729893703256,103.825626826099,"[{'Telok Blangah Rise Blk 36 (Telok Blangah Rise Market)': '364'}, {'library@harbourfront': '1096'}, {'SILAT AVENUE PARK': '576'}, {'NG CHAI SENG': '109'}]",HDB,0.71,0.84,0.91,device_76,54.63,False,2025-10-28 03:33:49.700365+00:00
28,517 Woodlands Drive 14 (B),Woodlands East,1500,1,1,200,1999,517 Woodlands Drive 14,61,1040,1.43382994903659,103.791679802234,"[{'Kampung Admiralty Hawker Centre': '1200'}, {'Woodlands Regional Library': '545'}, {'WOODLANDS HEALING GARDEN': '975'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '334'}]",HDB,0.69,0.04,0.86,device_76,35.61,False,2025-10-28 03:34:51.386240+00:00
130,86 Dawson Road,Queenstown,1200,1,1,150,2015,86 Dawson Road,57,590,1.29564903068441,103.810230517871,"[{'Margaret Drive Hawker Centre': '648'}, {'Queenstown Public Library': '624'}, {'CAMP ROAD INTERIM PARK': '1186'}, {'SHENG SIONG SUPERMARKET PTE LTD': '63'}]",HDB,0.93,0.58,0.73,device_77,9.3,False,2025-10-28 03:22:57.539539+00:00
314,2 Room (2A) HDB for Rent in 209C Punggol Place,Sengkang,2600,1,1,495,2014,209C Punggol Place,106,533,1.39930949012592,103.900792344556,"[{'One Punggol Hawker Centre': '1151'}, {'Sengkang Public Library': '1080'}, {""ST ANNE'S WOOD PG"": '909'}, {'LI LI CHENG SUPERMARKET (PUNGGOL) PTE. LTD.': '335'}]",HDB,0.0,0.08,0.66,device_77,33.13,True,2025-10-28 03:23:51.466337+00:00
286,Common Room (HDB) in 175 Woodlands Street 13,Woodlands West,1200,1,0,200,,175 Woodlands Street 13,64,427,1.4336190304618,103.777755926451,"[{'Marsiling Mall Hawker Centre': '236'}, {'Woodlands Regional Library': '1032'}, {'WOODLANDS TOWN PK EAST': '379'}, {'SHENG SIONG SUPERMARKET PTE LTD': '221'}]",HDB,0.93,0.51,0.89,device_77,55.23,False,2025-10-28 03:25:19.600901+00:00
21,208 Ang Mo Kio Avenue 1,Bishan,1100,1,0,115,1975,208 Ang Mo Kio Avenue 1,98,500,1.36544495225352,103.842715047475,"[{'Ang Mo Kio Street 22 Blk 226H (Kebun Baru Food Centre)': '356'}, {'Ang Mo Kio Public Library': '1081'}, {'BISHAN-ANG MO KIO PARK (POND GARDENS)': '702'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '172'}]",HDB,1.0,0.16,0.97,device_77,28.03,False,2025-10-28 03:26:15.248984+00:00
121,425 Serangoon Avenue 1,Woodleigh,1400,1,1,250,1989,425 Serangoon Avenue 1,79,520,1.34812643498708,103.876605097771,"[{'Woodleigh Village Hawker Centre': '1053'}, {'Serangoon Public Library': '562'}, {'LORONG ONG LYE PARK': '236'}, {'PRIME SUPERMARKET (1996) PTE LTD': '532'}]",HDB,0.8,0.36,0.98,device_77,91.51,True,2025-10-28 03:28:14.540497+00:00
325,2 Room (2A) HDB for Rent in 408A Northshore Drive,Punggol,1900,1,1,506,2020,408A Northshore Drive,109,140,1.41694537672572,103.902802098058,"[{'Punggol Coast Hawker Centre': '692'}, {'Punggol Regional Library': '889'}, {'PUNGGOL WATERWAY PK': '694'}, {'GW TRADER PTE. LTD.': '723'}]",HDB,0.47,0.05,0.82,device_77,80.39,True,2025-10-28 03:30:09.825073+00:00
166,La Brisa (A),Geylang,1480,1,0,70,2014,50 Lorong 28 Geylang,20,670,1.31190419143627,103.885369365155,"[{'Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall)': '406'}, {'Geylang East Public Library': '614'}, {'LORONG 40 GEYLANG PG': '484'}, {'I-TEC SUPERMART PTE LTD': '154'}]",Apartment,0.91,0.96,0.65,device_78,45.12,False,2025-10-28 03:23:35.954991+00:00
173,Lagoon View,Marine Parade,1280,1,0,200,1977,5000J Marine Parade Rd,41,380,1.30950624373898,103.932082446732,"[{'East Coast Lagoon Food Village': '391'}, {'Bedok Public Library': '1933'}, {'EAST COAST PARK AREA E': '278'}, {'HAO MART PTE. LTD.': '592'}]",Apartment,0.93,0.04,1.0,device_78,60.22,False,2025-10-28 03:25:00.572170+00:00
98,141 Bedok Reservoir Road,Bedok,750,1,0,904,1986,141 Bedok Reservoir Road,31,600,1.33530647237824,103.913462151262,"[{'Bedok Reservoir Road Blk 630': '291'}, {'JLN SENANG PG': '734'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '307'}]",HDB,1.0,0.48,0.0,device_78,10.16,True,2025-10-28 03:25:35.553197+00:00
299,Common Room (HDB) in 132 Geylang East Avenue 1,Geylang,1050,1,0,95,1986,132 Geylang East Avenue 1,21,329,1.3163505230505,103.885938847008,"[{'Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre)': '490'}, {'Geylang East Public Library': '121'}, {'LORONG 40 GEYLANG PG': '485'}, {'ABEDIN TRADING PTE. LTD.': '251'}]",HDB,0.96,0.91,0.65,device_78,28.17,False,2025-10-28 03:26:19.956280+00:00
165,Ever Lodge,Geylang,1150,1,0,80,1999,685 Geylang Road,22,670,1.31498372739716,103.889070236309,"[{'Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre)': '666'}, {'Geylang East Public Library': '450'}, {'LORONG 40 GEYLANG PG': '153'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '109'}]",Apartment,0.95,0.87,0.65,device_78,7.25,False,2025-10-28 03:27:06.771850+00:00
43,507 Bedok North Avenue 3,Bedok,1200,1,0,155,1977,507 Bedok North Avenue 3,34,840,1.33298071677208,103.93259903289,"[{'Bedok North Street 3 Blk 511 (Kaki Bukit 511 Market and Food Centre)': '226'}, {'Bedok Public Library': '670'}, {'BEDOK TOWN PK': '995'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '168'}]",HDB,0.94,0.35,0.69,device_78,41.52,False,2025-10-28 03:28:27.831907+00:00
60,"Tre Residences, 9 Geylang East Avenue 1",Geylang,2150,1,1,200,2018,9 Geylang East Avenue 1,19,300,1.3172278261209,103.885015905304,"[{'Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre)': '439'}, {'Geylang East Public Library': '94'}, {'GEYLANG EAST PK': '582'}, {'ABEDIN TRADING PTE. LTD.': '383'}]",Condo,0.83,1.0,0.65,device_78,37.98,False,2025-10-28 03:29:25.240998+00:00
14,513C Yishun Street 51,Yishun South,850,1,0,100,2017,513C Yishun Street 51,93,1700,1.41540780549145,103.84380144741,"[{'Yishun Park Hawker Centre': '1064'}, {'Yishun Public Library': '1815'}, {'YISHUN PK': '1000'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '404'}]",HDB,0.89,0.29,1.0,device_79,73.9,False,2025-10-28 03:24:13.025554+00:00
24,286 Choa Chu Kang Avenue 3,Choa Chu Kang,490,1,0,100,1990,286 Choa Chu Kang Avenue 3,52,200,1.37961096389848,103.741537948984,"[{'Choa Chu Kang Public Library': '708'}, {'CHOA CHU KANG PK': '1020'}, {'ANG KEN CHUA': '112'}]",HDB,1.0,0.67,0.01,device_79,78.3,False,2025-10-28 03:26:02.161949+00:00
1,305 Tampines Street 32,Changi,950,1,0,120,1992,305 Tampines Street 32,101,490,1.35241346727103,103.955871285534,"[{'Tampines Street 11 Blk 137 (Tampines Round Market and Food Centre)': '1473'}, {'Tampines Regional Library': '1739'}, {'JLN PELATOK PG': '853'}, {'SUZYAMEER FROZEN PTE. LTD.': '254'}]",HDB,0.86,0.22,0.92,device_79,48.25,False,2025-10-28 03:27:06.502456+00:00
29,208 Ang Mo Kio Avenue 1 (again),Bishan,900,1,0,150,1975,208 Ang Mo Kio Avenue 1,98,500,1.36544495225352,103.842715047475,"[{'Ang Mo Kio Street 22 Blk 226H (Kebun Baru Food Centre)': '356'}, {'Ang Mo Kio Public Library': '1081'}, {'BISHAN-ANG MO KIO PARK (POND GARDENS)': '702'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '172'}]",HDB,0.88,0.25,0.95,device_79,47.82,False,2025-10-28 03:28:24.209272+00:00
47,"Coastarina, 510 East Coast Road",Marine Parade,1400,1,0,110,2006,510 East Coast Road,87,870,1.30955905953909,103.918348621431,"[{'Marine Terrace Blk 50A (50A Marine Terrace)': '513'}, {'Marine Parade Public Library': '1121'}, {'JLN BULOH PERINDU PG': '165'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '548'}]",Condo,0.73,0.35,0.9,device_79,38.62,True,2025-10-28 03:29:28.177347+00:00
179,Wing Fong Mansions,Geylang,2000,1,0,200,1997,12 Lorong 14 Geylang,80,920,1.31057552074486,103.879078933752,"[{'Kallang Estate Fresh Market and Food Centre': '655'}, {'Geylang East Public Library': '1068'}, {'MT BATTEN RD/OLD AIRPORT RD OS': '712'}, {'B & S MINI MART PTE. LTD.': '216'}]",Apartment,0.5,0.38,0.73,device_80,48.09,False,2025-10-28 03:23:43.748639+00:00
290,Master Room (Condo) in King's Mansion,Geylang,2000,1,1,220,1980,"King's Mansion, 20 Amber Road",84,214,1.30061340931524,103.898408751785,"[{'Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre)': '902'}, {'Marine Parade Public Library': '1313'}, {'TANJONG KATONG RD SOUTH PG': '130'}, {'CHEE MIN KUAN, SIMON': '405'}]",Condo,0.5,0.34,0.73,device_80,67.0,False,2025-10-28 03:25:13.165229+00:00
57,"Evergreen Park, 31 Hougang Avenue 7",Hougang,1500,1,0,150,1999,31 Hougang Avenue 7,96,1270,1.36849381331647,103.89911767534,"[{'Buangkok Hawker Centre': '1753'}, {'Cheng San Public Library': '746'}, {'JLN NAUNG PG': '710'}, {'TAN CHUAN BOON': '509'}]",Apartment,0.92,0.21,0.86,device_80,25.58,False,2025-10-28 03:25:54.147942+00:00
193,Palm Lodge,Geylang,1500,1,0,145,1992,4 Geylang Lor 37,82,600,1.31520570234631,103.889925313896,"[{'Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre)': '630'}, {'Geylang East Public Library': '517'}, {'LORONG 40 GEYLANG PG': '184'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '192'}]",Apartment,0.92,0.36,0.73,device_80,79.63,False,2025-10-28 03:27:34.171174+00:00
55,"Seletar Springs Condominium, 110 Gerald Drive",Hougang,1800,1,0,1356,2001,110 Gerald Drive,117,860,1.38758122074419,103.878483455176,"[{'Fernvale Hawker Centre & Market': '485'}, {'Sengkang Public Library': '1867'}, {'MUGLISTON PK PG': '244'}, {'SHENG SIONG SUPERMARKET PTE LTD': '469'}]",Condo,0.67,0.0,0.86,device_80,54.83,False,2025-10-28 03:28:44.044149+00:00
149,Novena Court,Kampong Java,1488,1,0,100,1970,2 Jalan Novena Barat,83,390,1.32293182556871,103.841987091964,"[{'Cambridge Road Blk 41A (Pek Kio Market and Food Centre)': '1186'}, {'Toa Payoh Public Library': '1548'}, {'NOVENA PK': '114'}, {'L M MEAT PTE. LTD.': '348'}]",Apartment,0.93,0.35,0.92,device_80,15.89,False,2025-10-28 03:29:37.821447+00:00
185,Cavenagh Court,Kampong Java,1500,1,0,180,1971,151 Cavenagh Road,80,980,1.30990860733718,103.843150652659,"[{'Newton Food Centre': '456'}, {'library@orchard': '1119'}, {'HOOPER RD PG': '275'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '821'}]",Apartment,0.92,0.38,0.92,device_80,60.48,True,2025-10-28 03:30:57.927554+00:00
256,1 Bed Condo for Rent in The Peak @ Cairnhill I,Kampong Java,3800,1,1,592,2014,"The Peak @ Cairnhill I, 51 Cairnhill Circle",90,480,1.30819273275748,103.838374223228,"[{'Newton Food Centre': '432'}, {'library@orchard': '872'}, {'HOOPER RD PG': '710'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '604'}]",Condo,0.82,0.0,1.0,device_81,14.7,False,2025-10-28 03:23:09.515596+00:00
414,Common Room (Condo) for Rent in Cityscape @ Farrer Park (B),Kampong Java,1500,1,0,200,2015,101 Mergui Road 219067,84,828,1.31802199387753,103.851593706635,"[{'Cambridge Road Blk 41A (Pek Kio Market and Food Centre)': '258'}, {'Toa Payoh Public Library': '1726'}, {'PEK KIO PARK': '340'}, {'NTUC FAIRPRICE CO-OPERATIVE LTD': '379'}]",Condo,0.99,0.27,1.0,device_81,47.11,False,2025-10-28 03:24:16.935345+00:00
164,The 101,Rochor,1300,1,0,80,1986,101 Beach Road,71,440,1.29775245086994,103.856949531399,"[{'Queen Street Blk 270 (Albert Centre)': '486'}, {'Central Arts Library': '283'}, {'WAR MEMORIAL PK': '594'}, {'COLD STORAGE SINGAPORE (1983) PTE LTD': '294'}]",Apartment,1.0,0.86,0.41,device_81,57.57,False,2025-10-28 03:25:45.077790+00:00
